,0,1
0,0.4043395209391313,0.9500561231715914
1,0.018498444769352917,0.07294900755860512
2,0.17261573319616108,0.5280975010119401
3,0.8335872025275437,0.11133946982133613
4,0.09951369648057051,0.3296034334182937
5,0.0033318672743704036,0.09132706462747953
6,0.9807424511862306,0.02123796122969346
7,0.3962453252671747,0.26949574137911125
8,0.4354194087458506,0.9194715536354432
9,0.557799850619427,0.6145768353840083
10,0.6261740361996895,0.9102292201135103
11,0.08626926003292201,0.48514617828476747
12,0.8007742349038133,0.17702112021594985
13,0.09805178578716234,0.9447674189292097
14,0.774614402327475,0.06571666839438495
15,0.6493833805402695,0.8969770461267308
16,0.38603734586193217,0.5240619909236667
17,0.8015747070221894,0.09724173136410785
18,0.6020572374447556,0.24177702193877915
19,0.7708007906351075,0.5993942977298332
