,0,1
0,0.6980945613974967,0.047064451259166695
1,0.96917760305105,0.15081869277242188
2,0.6339976520851098,0.10686039309894035
3,0.5559478047229565,0.4901493190025341
4,0.5617255208233795,0.3600337266673771
5,0.8082079026867429,0.5379909638933887
6,0.7191597886485578,0.2422431744712893
7,0.8947637632642311,0.08344631165888772
8,0.5129256720535843,0.67503499300742
9,0.5535087313599794,0.8652728805215766
10,0.7385736943786025,0.8590333231714236
11,0.511886497630875,0.9530931550386914
12,0.03572193170021054,0.24660798553414165
13,0.44771816290148825,0.8931002279739224
14,0.6516731245770158,0.02329604626004622
15,0.16833800292884105,0.8151126326569371
16,0.4513982354197825,0.9624609088082396
17,0.896378483150045,0.9195809304254027
18,0.6388783251645935,0.7847000463940256
19,0.3753328262262742,0.22847794572358882
