,0,1
0,0.8513281777070052,0.37455623121021786
1,0.6256735161723053,0.9469454687061187
2,0.38232706322810983,0.8156161354642081
3,0.04361552981536854,0.9718540497892125
4,0.9363181850177242,0.4462668789221569
5,0.039648600447403815,0.7250150429617416
6,0.6890700166497588,0.9281496009673204
7,0.46620091179828493,0.018493726388302267
8,0.5083052965333879,0.7180736597445495
9,0.5904506583512377,0.3158492520132188
10,0.2757313563959839,0.0210725774079914
11,0.8441330161375505,0.23869030740232045
12,0.6353429197439892,0.7848642940380041
13,0.7708330078587867,0.3222130942830962
14,0.4126620517088352,0.9155859215248379
15,0.5504387911425587,0.8374101688233623
16,0.0457366696372602,0.6644515540043354
17,0.6630014624755887,0.5794801402081965
18,0.497934365092614,0.43871737537876077
19,0.6800290938217961,0.4457686544838446
