,0,1
0,0.4287935775323547,0.0609853639127218
1,0.9228354619979431,0.45081855559331296
2,0.7020551341239691,0.6275220134242239
3,0.5998049463285253,0.7571821870455717
4,0.16881647673827538,0.8974627690861895
5,0.4237852745060263,0.5399402009566912
6,0.4281019850680432,0.7551026278388474
7,0.13984826775349424,0.935829563233912
8,0.9745630495005846,0.7819999928765564
9,0.9094204962677334,0.4074255658971164
10,0.7100862827290366,0.5277258173155928
11,0.5053608550359314,0.7976788320046131
12,0.6334239048539153,0.4351718693903678
13,0.39509136539808165,0.9611342441296246
14,0.4338781690666468,0.43733191564976237
15,0.841873998734355,0.19663110279849938
16,0.3250209621563245,0.8725335785043007
17,0.56253239306152,0.5027865685070272
18,0.4727494270537391,0.717227888367946
19,0.9072604094285778,0.609804991590087
