,0,1
0,0.4731403388506118,0.23868807827969496
1,0.2516010643195691,0.8689776664077797
2,0.06415003319881041,0.8794546538726326
3,0.6915817944052117,0.3752762121702893
4,0.31429930693716024,0.6568407211025239
5,0.8269115070842555,0.6474632758628924
6,0.05615202988915646,0.23140126918060433
7,0.2775116829144917,0.4908371471341446
8,0.023530459114211033,0.15571382227835162
9,0.08223338174994677,0.17996221143100932
10,0.5365078005699261,0.04525449754174704
11,0.4230211857962879,0.2255166728794168
12,0.47551603701760503,0.27674829742845986
13,0.12661599951843827,0.7254178649328529
14,0.6423013329937978,0.0659409615231995
15,0.41156733767599163,0.16650438372673815
16,0.24767666232537078,0.5946002698614248
17,0.4154758286326137,0.5979520214969454
18,0.6072924324417633,0.8833588007467763
19,0.18725905592248304,0.2715355444916763
