,0,1
0,0.2683778859174061,0.2112824737722132
1,0.8431251758258076,0.5544999590295889
2,0.9564658629683546,0.3907959916768805
3,0.7399646848440206,0.8930742455365739
4,0.17953591130815993,0.525167720768351
5,0.8278708335102306,0.48959298679601015
6,0.6723085013425514,0.5834263490309886
7,0.030959936779629826,0.6864335778206
8,0.4726916144180301,0.035870002403260104
9,0.958931237727089,0.7894815012103367
10,0.5013746063098344,0.12640940943668666
11,0.68326257058011,0.9904085922593079
12,0.4159057104824675,0.40385457621492793
13,0.019753014054216145,0.33445844976785644
14,0.12725267076901892,0.528589235618703
15,0.3387177606097116,0.2785749426103161
16,0.13612287322788652,0.5639654536521997
17,0.9171457547498452,0.8922334730549145
18,0.2499599285782449,0.4271945334867788
19,0.9273199446925952,0.8863453459889254
