,0,1
0,0.7042890583258647,0.8280310761877069
1,0.14980381789479036,0.016096641217085095
2,0.07100852508972,0.5506462312164403
3,0.4673592268481582,0.23133871262483485
4,0.1527395495536995,0.4712818246724141
5,0.8274206109987823,0.8467513607874333
6,0.44930582899950866,0.7936280000921989
7,0.9385436100491594,0.6650101730843221
8,0.05287354911767783,0.5314333470382301
9,0.9489097999564764,0.8059369755095627
10,0.45677449347498367,0.3682597414775345
11,0.7355110858687067,0.74002548552989
12,0.9545931010929039,0.06638623512905817
13,0.42522539870012077,0.13248926301911335
14,0.11588828522015115,0.5887166999561342
15,0.07913389261102655,0.13987805407069365
16,0.2542700975893257,0.5670003429259585
17,0.31966784573792906,0.020918815172762062
18,0.1859406613728889,0.04032399754939786
19,0.6049580574737132,0.42311460578954374
