,0,1
0,0.6609149135443247,0.8473928535938832
1,0.34661666030079774,0.5177906378252977
2,0.3652516356440494,0.9121007414261355
3,0.06642856036852729,0.2371099199193959
4,0.7600096277707499,0.6964312190315104
5,0.7054217127935354,0.7200316876032133
6,0.09839646126382051,0.6911580013804705
7,0.9119111973788578,0.6294904875369547
8,0.3171266283326739,0.16152364040743672
9,0.4285153210700522,0.4592035983856436
10,0.04358032587442562,0.565180428100948
11,0.3345771664092059,0.7431571309975451
12,0.8862082377244319,0.8777126798184237
13,0.19766465344107687,0.8043362180088185
14,0.6080137233695094,0.938783087892669
15,0.5725916871599448,0.7835155305575393
16,0.2996206424196416,0.4251641449182014
17,0.19048508188855828,0.41409362241840053
18,0.7513652121320342,0.9507469647440272
19,0.42818850382302054,0.8133841342157218
