,0,1
0,0.21636748110066173,0.5629785662121984
1,0.5707915917989513,0.4381336415287884
2,0.3388342023094325,0.9706177539303742
3,0.7680763528460897,0.7938325547684363
4,0.5913896879259668,0.05715222982283752
5,0.5244468722216867,0.021859936575536865
6,0.8056349666103108,0.2946467057980854
7,0.5346529734801736,0.07152239569814334
8,0.3869612723633441,0.7172773885350826
9,0.41308445731429144,0.4037952623905373
10,0.47423017391756983,0.8642217752185861
11,0.6489363439064143,0.16060684676340276
12,0.5392614860439809,0.8491716824075637
13,0.5810300691438571,0.9009004407122669
14,0.9834310441252111,0.9003017764109326
15,0.2807268790729499,0.7215103333794374
16,0.6582011475726818,0.8506825674205122
17,0.868009092683208,0.7596925126199978
18,0.5018188056091952,0.8485295919883561
19,0.04881197115324498,0.7864360204893349
