,0,1
0,0.8966269942560834,0.7714840082557805
1,0.585797353178787,0.9464901576556444
2,0.7852107748634904,0.4133373352069015
3,0.31816906337219775,0.9074428286734314
4,0.3145706421116964,0.6388008864950635
5,0.1563076531078087,0.1350102372462877
6,0.024079196783780676,0.34540480590521827
7,0.21321480096694467,0.41204333488209366
8,0.29447167565023114,0.2962372989038532
9,0.1318413561625913,0.9371923984077496
10,0.40689750298896366,0.7805117344262273
11,0.8223578674628347,0.4779026538137421
12,0.9817526116361119,0.14425082982429305
13,0.0317062304008523,0.7706537710414931
14,0.15580443407870703,0.8038367061521525
15,0.5996143184200308,0.9612986111076041
16,0.24050338082808886,0.28034145606350735
17,0.24732647307935118,0.726432485553387
18,0.9412888152896758,0.8795191835448692
19,0.9424516195568349,0.07019326727874542
