,0,1
0,0.2630269149450497,0.004348606019871082
1,0.7912049857869842,0.2270419263786777
2,0.5879925983426172,0.14878297643692162
3,0.6845515401140699,0.19506379533698448
4,0.20444896991300088,0.8633051465263704
5,0.6190523574391747,0.6036891364633818
6,0.14636676475054,0.06007824827496988
7,0.837192090979717,0.9013720595278143
8,0.0415069019920874,0.14006861343072552
9,0.3772207634781186,0.6227126000895064
10,0.6302870457405948,0.5908042191243401
11,0.6846831490315429,0.5048287257006164
12,0.6067702288116237,0.29851808170305105
13,0.7907289335275868,0.7959037711628832
14,0.48627107276549686,0.6020600669194281
15,0.6380650392947206,0.05660111353312436
16,0.17289769884899486,0.12552724080540623
17,0.1768268237510643,0.014167272417832222
18,0.5023158892727523,0.7921510571661675
19,0.2884220156179629,0.488123284904723
