,0,1
0,0.02205616776510977,0.23469288708044223
1,0.05957018767344413,0.6548897561577959
2,0.6828284252999726,0.023970535217486377
3,0.3818193872939054,0.6359099428545645
4,0.2813683094930517,0.18378175895413884
5,0.3912060150001623,0.3334045343689227
6,0.7525520366767738,0.8269968291272581
7,0.3282350015427411,0.17294511170979698
8,0.3715185772906697,0.36839053641059405
9,0.3414423608337932,0.14973718222405308
10,0.7618826112000431,0.7497479849240183
11,0.9725898236464734,0.4307402448247828
12,0.7200479787002565,0.0014701733207698187
13,0.08316483467667435,0.8222905321970878
14,0.8011619301447702,0.6567433585789165
15,0.5787187643102492,0.8791126352642662
16,0.4734265110873809,0.1407257591146902
17,0.24162579360711733,0.6360715037158844
18,0.7425078498085816,0.003859579265463875
19,0.31094288396979564,0.16587132667949922
